,Id,People,Average-Time,Sudoku
1129,1129,337,30,....573....9...........6574..5...1.92..5.8...4.1...2..63.4.5.........4....417....
1130,1130,347,21,.57.1....8...3..54...5....717........28...49........786....4...23..9...6....6.931
1131,1131,337,29,...3...9...7.6......64.5..1.9...257...........716...3...28..9......9.4.7.3...4...
1132,1132,357,22,.9....731...21...8..8...26....197.2...........6.45.....82...4..7...39...139....7.
1133,1133,394,14,.93...2...8.2.34..........3...57.6.4.7.3.6.1.1.8.92...2..........19.7.5...6...72.
1134,1134,396,14,...7.4....7.8....4....5.3.2.67.8......4.7.95.....6.72.5.8.9....4....7.1....2.8...
1135,1135,378,15,5..6...7......9.35...8...6...748.1..6.......8..5.216...1...8.2.92.7......5...3..4
1136,1136,336,28,...562....6.....9...8..7..4..64....1.943.687.1....94..9..2..5...5.....1....851...
1137,1137,371,17,96......2..7.6..1....48......85..2.7...798...4.5..68......43....2..5.1..1......36
1138,1138,340,29,.2.4.8.....9...48.....3...55..9..2..6...17..9..7..6...4...7.....12...7.....8.3.4.
1139,1139,357,22,...7.4.......2.4.7..3..58....459..8..8..3..6..1..783....98..2..7.8.1.......6.7...
1140,1140,395,13,56.9.2.....9......2..7..1..15......3..6...2..8......41348..1..7......5.....4.6.19
1141,1141,379,16,42.....81..728........7...4.6....8.2.8.5.6.4.7.4....5.1...6........91...67.....39
1142,1142,389,12,9..7....53..2..4.8..6..5.3....4.2....9.....6....8.9....319..2..5.9..4..12....3..7
1143,1143,319,31,..4.5...1.5.61..3....9...5.6.......773.2.5.898.......3.....7....6...3.2.5...2.8..
1144,1144,373,17,4..93...8..........2..8.94......8.95..86.12..37........89.4..7..........1..896..2
1145,1145,327,31,..6...7...1...92......7...836.....1.5..9.1....7....54.2...83.....75...6...5...1..
1146,1146,383,22,6.9.....5.....6.72.1...5.......2.41....4.7....24.9.......6.9.3.37.2....95.....8.1
1147,1147,386,15,4.......6.7.46....8....35....35.47..52.....84..47.86....59....1....71.5.9.......3
1148,1148,385,15,...4..8613...8.925.........8..5....2..9.3.6..1....6..4.........712.5...9534..2...
1149,1149,375,13,..5.8..3.7.3..9......1.48....2.....3..4.5.7..6....14....68.5......9..1.2.4..7.3..
1150,1150,346,27,...7...9..26..913.1....4........89......6.2....75........6....8.392..61..5...1...
1151,1151,352,17,..3.4...8.58..3.1........97.....4.2..4.872.6..8.6.....49........1.4..63.3...6.5..
1152,1152,341,26,...6.7....253.....4...5...9.7...6..3.4.8.2.7.1......8.5...4...6.....349....2.....
1153,1153,352,22,4...5.9..65.9...23......1.8.....8...8.7.2.3.4...7.....7.3......58...9.36..4.8...1
1154,1154,381,18,....8...4.38...1..1.52.7...85.4...6...6...4...2...9.87...8..2.6..4...35.5...6....
1155,1155,390,17,9.7.....38...9..1..3.....78....451.....9.7.....613....56.....3..7..8....1....48.2
1156,1156,388,13,.9.........7.6.....4...356.9...8.....7612485.....9...2.684...7.....1.3...2.....4.
1157,1157,330,29,7....8..1..3....46...1.58..14..8.......9.7.......1..282..7.3...47....2..6..8....5
1158,1158,361,16,.5......3.9.6.2.1....53.6.9....568......4......738....5.6.93....8.1.7.9.4......7.
1159,1159,339,31,..465...7.....35..5..2.8.43......1.2.........8.2......35.9.2..6..75.....4.9.873..
1160,1160,338,26,...91.......4.7..2......95.29..6..146..3.4..847..9...5.42......5..1.6.......73...
1161,1161,376,16,..5..413.74.83.............3....68...61...42...89..5.3.............28.96.961..3..
1162,1162,377,16,..385...1..8........72.1....4..9..3.1.6..57.2.8..1..4....1.64........2..9...248..
1163,1163,377,12,.3....8....8..79..7.2.9.1...9..36.....65.12.....94..8...3.8.4.9..51..7....1....3.
1164,1164,346,25,.1.29....6.....7.1.4........581.......45.96.....4.7.8..9.....1.2.7.....4....26.3.
1165,1165,363,16,..2..19......2.3.6...4.5..218........2.568.4........972....6...7.6.8......82..4..
1166,1166,323,31,.......1...35.6...4.....3.9781..264....6......647..83.5.9.....8...1.4....2.......
1167,1167,372,20,...5.7.6...1.....86..3.95.....6..457.........284........37....21.5...3...4.2.3...
1168,1168,378,17,.1....5...5817.24......8...17...9.2...3...1...2.7...89...8......6..54.7...2....6.
1169,1169,393,15,.2.9.6..............857.46.1.....67..6.....49.73.....2.35.412..7...........6.9.5.
1170,1170,392,12,1..7...68.....9.2...4..513.....7.2..6..8.4..5..2.6.....491..8...1.4.....36...8..4
1171,1171,333,27,....18.944..2....7.21.......7.....4....5.1....9.....8...9...3..3....5..8.8.36.1..
1172,1172,384,14,8.4.1.65....7.8.......2.3..961....82.........38....461..5.........9.6.....6.7.2.5
1173,1173,333,26,6...58.4..7.........196......3....291.......759....3......45.....9....6..6.18..72
1174,1174,350,24,..9..87.4..43..9..6..4...12....1....83.....45....3....96...2..3..8..35..3.25..4..
1175,1175,385,14,....4.8.67..6...59.....8....78.6..9.52.....17.9..5.46....5.....83...2..51.2.8....
1176,1176,371,17,6..1....4..94.2.7...3...8........2491...7...8.68............3...3.7.16..5....8..7
1177,1177,381,14,72......9.4.....5....345...2..48..6.15.....97.6..57..1...732....3.....7.6......13
1178,1178,313,34,.3....25....2..7..7.......4....12..59..7.86.14..39....1.......3..7..9....64...97.
1179,1179,358,17,..9...5..3.16.5.9..8..9.6.....5.7...1...3...7...2.1.....6.8..2..2.3.41.6..3...9..
1180,1180,333,27,..........4.1.6.5..9.5.41.27.4.....3...2.96..9.....5.75.29...1..8.7.3.9..........
1181,1181,318,32,.5.............146...1.7.85.9...8..2..42317..2..9...6.71.5.....982.............3.
1182,1182,367,21,7.3...62....9.2......7.6.1..26..3.9...4...3...3.8...5..4.3.1......2.7....75.....8
1183,1183,381,16,...1.....3954..1.77...5...2.3..9..65.........56.....4.6...7...48.7..9.5......1...
1184,1184,361,13,6..5.....4.3...7...27.........85..14.7..6.85.53..24.........98...1...4.6.....3..1
1185,1185,325,26,...6.3...156...4...3..9..7....9..5..6..2.1..4..3..7....7.....8...1....69...7.8...
1186,1186,360,14,...7.5...8...4..26......38...19..6.2..9.1.7..4.8..29...72......18..5...3...1.3...
1187,1187,334,26,79.......5..7....8.86....1..5..2......8.1.6......4..93.7....93.26...9..7.......84
1188,1188,358,23,4.6......5....7..6..71......248..9.............1..435....9.14..9..2....8...7..5.3
1189,1189,365,16,..42.57...5..8..2..1....8.......8...6...4...5...3.......67...1..4..6..9...51..34.
1190,1190,345,18,....7...2.1....6..2.7...5.9..15..8.7....28...3....49..4.9...2.5..5....9.7...6....
1191,1191,352,17,6....3.911..7694.2...........93..2......4......8..53...........5.2874..371.6....5
1192,1192,345,26,1...2...8.8..9.63..6.....71...2.8.5..2.....6..7.3.4...24.....8..16.4..2.9...7...4
1193,1193,369,16,.2..179.....8...4.8..5...129........1..456..9........828...9..5.3...5.....172..6.
1194,1194,312,33,..8...5...962.1.4.7.......367...2......1.8....4.9...729.......6...3.782..........
1195,1195,378,21,..672.3...82..4....5...9....71....62....7....52....41....9...5....8..64...4.372..
1196,1196,371,18,.8..3.2..61..5..9....2....1.......5.8..67..34.3.......9....6....2..9..73..7.4..2.
1197,1197,391,15,..35.6..........5.1.73.4...3.1.2...9.9.....1.6.2.9.7.3...7.39.5.4..........2..4..
1198,1198,385,14,746..1....8...5.9...9..34...6....1..83.....29..1....6....1..2...2.8...4....5..738
1199,1199,319,33,....1.......673...6.3..4.5...6...4.79.....8..5.7...6...2.5..3.....246.1..........
1200,1200,373,17,.3.82..1...4...9.....75.....69.1..4.1.......654..9.13.....42.....3...5...2..81.6.
1201,1201,342,28,.4.1.7.5.1...2.9.4..5...28....6..3........1....8..2....87...5..2.1.6...7.6.7.1.9.
1202,1202,358,25,....8..93...1.7....279.....3.14....9.........2.8..53.4.....951......1...9...4...6
1203,1203,365,18,.9..7..2...53.94.......48...4....9.36.9...5.13.1....8...72.......31.72...6..8..9.
1204,1204,398,15,7.....3.256.7..8....81..4.....9.....9..4.3..6.....2.....1..86.......7.186.2.1...3
1205,1205,384,13,......9.....647...37...14.8.8..2...414.....822...8..6.9.23...17...719.....3......
1206,1206,322,32,1..6.2.73......6.....579....8....7...3..9..2...9....8....12...4..4......37.9.6..2
1207,1207,379,14,..8937...3.........5....24...48.9....8.4.162....3.64...61....9.........7...7635..
1208,1208,320,33,5...7...4....8..32..1...8.......2..5.6.5.3.4.7..........7...4.968..4..2.9...2...3
1209,1209,348,23,51.3.....8....937..3.1........4.1...1...9...2...6.5......8.3.9..59.....4.....7.16
1210,1210,394,17,....6.....249...3.893.....52...9.....1.2.3.......5...43....657..4...716.....1....
1211,1211,359,19,.........54.7..19......5.2....56...18....2..46...38....1.9......37..1652..8......
1212,1212,391,12,5...4...9...7.58..1.9...7.4...3.1.75.........26.4.8...6.4...9.3..29.6...9...2...6
1213,1213,338,28,...3.26........7...61..954.85.6...2.....8.....2...1.79.724..95...4........37.5...
1214,1214,374,17,.3.....2.4...1...7.....3..5..18....6.56...84.9....72..8..3.....1......62.2.....1.
1215,1215,319,32,7..5.26.1......7..8......4..5.4...79.........24...5.1.59......4..3........61.39.5
1216,1216,360,22,..2...6......7....67.3.12..4....7..3.3.1.945.2..4....1..62.4.98....8......3...1..
1217,1217,361,18,..5...8...8....93.7...9..1.2..4...7....3.2...5....7..6.2..13..9.17....5...6...3..
1218,1218,387,14,.87.4.9...........9.....637..14.5.2..5.....7..9.1.28..638....94...........2...15.
1219,1219,393,12,.....9..5.43..86...87.3....31.....8....5.4....9.....12....9.32...16..74.6..3.....
1220,1220,333,26,...2.7...3...9..1774...83.56......9.....8.....7......24.13...7956..1...4...7.6...
1221,1221,375,12,.4......6.86.7..5...253.....9.852.....8...5.....943.8.....946...1..8.37.9......1.
1222,1222,311,32,...46..5....3....11.4..28..........271.258..38..........29..1.56....3....7..1....
1223,1223,367,20,..8.7....5...93..7.6..4....6.....21..9..5..8..37.....5...1...7.3..82...6....6.9..
1224,1224,372,15,.........9.4....75.7..6..2..821.93...9.....1...13.285..1..84.9.76....1.8.........
1225,1225,390,14,13..2..8..4..9..2...75.....7..25..34.........82..49..6.....45...1..3..6..5..6..47
1226,1226,387,13,..175.2......4.3...89...67.15.....4....4.1....2.....61.73...49.....7......4.328..
1227,1227,341,28,..8..91...1.78.3.........8..8..2..9.2...4...8.5..96.3..2.........9.34.6...32..7..
1228,1228,363,16,.78...21.6..248............3..684....8.....3.4..371..9............765..3.31...86.
1229,1229,331,30,..........9...61.2.3...287....2..7.13...1...52....7....518...9.6.84...53.........
1230,1230,366,23,9.2.7.5.6...9.6....41......3..719............2..34...8......36....2.4...7.4.6.9.5
1231,1231,366,17,.5...34..8......52....8...6..97..6..12......5..8...9......9.5..24......7..31...4.
1232,1232,371,15,.7.....1.1...5...8...1.3..7..4..85...2..9..4...37..9.29..5.1...6...3...4.1.....3.
1233,1233,390,13,.5..1..6....54......13.7....3.....272..7.8..656.....9..4.8.26......63....1..5..7.
1234,1234,327,27,9.2.......3......2...6.534.24..........169..........76.29..8...4....3.9...7...5.1
1235,1235,344,18,72....36...1.....8...5.8.....42.9...98.....43..6..52.....6.1...4.....8...67....31
1236,1236,340,28,5..36...27..1..3......5..4...5....2.28....56..3....7...5..9......3..7..94...21..6
1237,1237,345,24,...9..........2....915...627..89..1...4.......8..51..735...472....1.....4.......9
1238,1238,329,24,....24...9.26......4.....8...19..63..9....1.8.67..24...3.....6......35.7...84....
1239,1239,369,16,.2.1......4....75.6...8..1...4...8..86.3.4..9..9...1...7..3...5.83.9..4......6.2.
1240,1240,381,12,.....3.48...9.4...1.4..8..7..2...9.3..81.94..9.7...1..8..3..6.1...2.1...42.6.....
1241,1241,329,29,..7.3...1..14..92.93.....4.....6.2.....7..8....3.8.....9.....72.28..5...6.....4..
1242,1242,380,17,....2...8...4.652...9....7.....5.2.7.......6.7.2.3.....6....7....18.24..8..51....
1243,1243,338,30,.8.7...4.....8...9..3.6.5..319.....6.........6.....7.3..6.1.9..1.2.5.....9...4.8.
1244,1244,359,20,.68..2.3.....1......2...4.....2.5.8.7....3..6.9.8.......9...3.....54....65.1..24.
1245,1245,363,16,4..1...3...834....9..7.......6.2..8....4.5..2.9..8.4.......7..4....147...8.....29
1246,1246,357,18,.6...72.....3.1.8..43...96......8..2.7.....3.2..5.......2...14..5.8.3.....61...5.
1247,1247,369,13,94......3.536.7........9....9..42.5...8...6...7.51..3....1.....1..7..48.7.......2
1248,1248,329,27,.6...453.8.....4.9.3..6..8.9....5......718......9....7.1..9..7.2.8.....3.761...5.
1249,1249,361,16,3.....6.7...8.3...1...2.....5...146.9.2...5.3.163...7.....7...5...2.5...5.4.1...8
1250,1250,337,26,..35.19.8...3.....4.1.6...2..9.5..1.3.......4.7..3.8..9...2.3.1.....8...6..9.32..
1251,1251,350,23,.3..7.146....1..9.8..3.4...9...4..2...6.......8..9...3...4.5....7..8....495....3.
1252,1252,368,19,.1.8.6.4............5...8.2..96.475.7.........569.81..4.8...5............9.542...
1253,1253,358,16,.....4.7...5..72..7....9..33.......1.5.....4.1.....3.79.36....5..27.38...4.8.....
1254,1254,373,12,...8.576.46.....8.............13..7...5.2.8...2..64.....6.......1.....53.52743...
1255,1255,318,31,....5..6......8..267...9.1.7.....2.....3....8..9.1...4.1.7...468..4......5..3....
1256,1256,346,19,6.....5.7.8.1..46....2...8.8.1..4.2...........9.5..3.6.1...8....5...2...3.7......
1257,1257,302,35,.91......7.......2...8.6....8.4.23..46...1.79..5..8.1....3.4...5.....6.7.......9.
1258,1258,320,31,.68....57...6.5.......24.9......23....6........971.....9.38..2....5.1...48....13.
1259,1259,345,21,.1.659.2.......3..2.......467...8...9.1..78.3...1....61.......9..3.......5.2.1...
1260,1260,388,14,........68.9.5....3...7.8..9....5....8.726.5....3....7..2.1...9..7.9.5.31......7.
1261,1261,378,12,.3.6.9....2.......7..581.9..14....3.3..9.5..7.7....65..5.846..2.......8....1.7.4.
1262,1262,306,35,52.76..8......89...8.5....7..5...6..7..3.2.....3...2.......7.....94......7..96.14
1263,1263,373,15,....7.........45.3..42.3..73.1...6.56..9....45.2...1.97....98..2.81.........6....
1264,1264,339,27,2...4.....4..5..3...9...4.65....93......8..4...73..8.97.4...5...8..6..2.....9...1
1265,1265,344,22,8...62..4.1....7...94...65....4.8.6...........4.2.7....5.....9...1..4.8.3..81...5
1266,1266,371,15,........1..51.4....16..34...3.....4...72.86.........7.4.26..19....8.57..6.......5
1267,1267,379,15,1.......9.3.1.4...97......66.82............3......94613......9....4.7.2.8......54
1268,1268,381,12,4..21..3..6.7......3.....265...2...3...3.7...9...6...581.....7......5.1.29..31..4
1269,1269,335,27,..36.54..46..9......7....6.3.8....9....321....2....5.1.3....2......1..46..1..87..
1270,1270,363,14,73.4.9....49...6......6.....6.8..15.9.1...3.7.83..2.9.....7......8....6....6.5.31
1271,1271,330,26,...984..1..2.6.4.9......5.....1....7...2.....7...43.....9.....85.6.7.3..4....8...
1272,1272,347,20,4.....697....9......9.362...56..3.1.2.......5.9.1..42....68.3......5....678.....2
1273,1273,345,19,4..872.1..9..5...7.....3...5.4.....6.7.....2.6....95.1...6.....1......3..3.298...
1274,1274,378,14,.3..2...4......728.21.......46..73.....9.2.....54..61.....5.23.183..........9..8.
1275,1275,371,13,.9.38..5.5.2.9.4...7.............2.4..47629..6.1.............4...5.1.3.7.6..28.1.
1276,1276,326,29,.2.3.5......9..3.71..........6.4.83.4.......6.79...5..........96.4.9.7.....5.3.4.
1277,1277,382,15,9.32..5..6.....3.......4.....84.712.1.......3.579.16.....5...6...6.....7..9..34.2
1278,1278,359,26,..7.3.....23..7......5.1.7.3.....91.7.....8.3.54.....6.1.2.6......7..29.....9.1..
1279,1279,379,17,.7.1.5...63.....58...64......5.6.2.....5.3.....3.7.4......573..4......72...9.2.1.
1280,1280,394,14,...5.4....3.....6...86..235.85...9...9..1..8.......72.679..13...1.....7....8.7...
1281,1281,393,15,56...32......9..1..1...4.3..71.........2.5.........34..9.6...8..5..4....2.61...94
1282,1282,382,13,...9.4873...65...4.....8...74.....16.3.....4.26.....95...4.....9...76...6172.3...
1283,1283,318,34,.3..1..8..752......4..6...1.6.1...5.....5.....2...7.1.4...8..2......259..5..4..38
1284,1284,376,17,591.3.....2..8....78.....13.....5..6..2...4..6..4.....31.....27....2..5.....58139
1285,1285,317,33,..2..91..1.7.......9.7..6.3....3.9...4.....6...8.12...4.9..8..........57..53..2..
1286,1286,367,20,....6..97..17.3.............576...1.4.8.....3.2...947.............9.26..346.5..8.
1287,1287,379,18,...3.42...8...2.43......5........7.13..567..96.71.......8......54.7...1...34.9...
1288,1288,381,15,7..9....4.3.6...15.4...38...83.9.1.............1.8.93...87...2.62.....5.3....6..8
1289,1289,391,14,.....6....6.....9.58..9..63.37.4...9..82.74..2...5.83.89..6..25.1.....8....5.....
1290,1290,357,25,...2...5..12.....44..95.....3....675..1...4..856....1.....97..83.....79..9.6.2...
1291,1291,379,14,..9...8......1...3...4.2.5....538..6.2.....8.8..241....3.8.9...9.1.5......4...36.
1292,1292,360,28,...482.....2..68.79.......3..8.1.7.93.......21.9.4.5..4.......88.53..6.....867...
1293,1293,346,26,..6.5.14...2.396...48.....9..47.....9.......3.....14..2.....86...762.9...69.4.3..
1294,1294,363,18,.....97.8....7...62.86.34...8....9..7...4...3..4....6...71.53.23...2....5.17.....
1295,1295,385,16,..........29.54..1.5.7.1.......1.9..7.8..6..4..4.2.....7.8.5.9.5..17.26..........
1296,1296,410,13,87......9.5.41.3...3...8.6.5..1.....31.....56.....6..4.9.2...1...3.45.7.6.......2
1297,1297,317,37,..1..52.8.8..2..9.72..3.......76.5.............8.59....3......1.1..9..7.2.96..3..
1298,1298,379,17,....97.....58.32..9......8..781....33...5...11....246..9......8..4..63.....23....
1299,1299,334,27,.6....9.2...3..1..3......8.6..4.2.5..8.9.3.4..4.8.6..9.9......1..5......1.4...86.
1300,1300,336,25,.5.6.9...8.....6.4.6..4.5.2......76.2.......1.86......1.8.3.97.4.......8...7.1.2.
1301,1301,383,16,............59.1..6...1..87..3.6.8.4..42..6..8.7.5.2..95..2...3..1.38..9.........
1302,1302,396,15,...3...1.......8.78.57.2...72.....4.4.......9.6.....751..6.45.35.3.......7.2.5...
1303,1303,394,13,..67....8..4.3....7..1.4....3..6.9..1.9.7.4.3..5.4..2....4.2..7....1.5..3....98..
1304,1304,333,32,..2.....9.39816....6..7....3.........76.4.38.......7.1....8..2....79314.4.....9..
1305,1305,380,18,..84.63..........9.64.3..72......28.7.9...5.4.82......83..1.49.5..........68.3...
1306,1306,338,31,.7.3.4.9...1...47.8..9..3......5..1...7...9...2..3...6..2..8..9.68...5...9.1.3.2.
1307,1307,392,20,..4..28...7....4...2.3......67..5.4..1..6..5....7..69......7.25..8....7...6...9..
1308,1308,386,16,...3.185......4.3.9.3...6.4.....7....842.617....5.....2.8...4.3.9.8......4.1.3...
1309,1309,394,16,.9..8..7...8........13.7...3..6..2...5.2...96..2..3..7.4.8.65........4...6..4..3.
1310,1310,402,12,.6..472..32......41...36.......9.8..6.3...5....5.2.......35...75......41..291..5.
1311,1311,342,31,......5......45..983....7......6.1...6....32...4.8....9.8..4.734..7.......1......
1312,1312,391,13,678...1.3........6....82...24..9..1...5.2.4...3..4..67...91....8........5.2...741
1313,1313,352,28,.12.7.3..47....26...............9.5...65281...8.6...............25....861.9...43.
1314,1314,376,21,....19..3.......5..684.5.2..13......2.......5......9..38.2.471..4.......5..67...4
1315,1315,389,16,..53...61.9..4.......5.8.3.64.......5.7.....9.......87.8.7.1.......8..2.16...35..
1316,1316,393,17,4.5.....37.......6...5.2...2...7..4..5.9.1.2..1..3...8...3.8......6....46.....9.2
1317,1317,402,14,.75183.....65.2.....8........4..6...89.....17...9..2........4...5.2..3.....64178.
