,Id,URL,Level,Unit-Time,Solution
4239,4239,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/4/2008,Moderate,minutes,469283157817495263523167849358924671241678935796351482675819324932746518184532796
4240,4240,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/4/2008,Moderate,minutes,841562397295371648637498251413857926729146835586239174178925463964713582352684719
4241,4241,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/4/2008,Gentle,minutes,763241985419857623285639417576492831928315764134786259691524378842173596357968142
4242,4242,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/4/2008,Diabolical,minutes,625471839341895276987623145596342781174586392238917564812764953763159428459238617
4243,4243,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/4/2008,Moderate,minutes,256341978789625314413987265872154693935276481164893752327519846548762139691438527
4244,4244,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/4/2008,Diabolical,minutes,124793658937865214658124379275918463493652187861347592589231746742586931316479825
4245,4245,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/4/2008,Tough,minutes,185943672276185493394267158741532869962814537538796241817459326423671985659328714
4246,4246,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/4/2008,Moderate,minutes,789462135562137849431985726347219568218653974695874213976541382823796451154328697
4247,4247,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/4/2008,Moderate,minutes,539467218728315496146289735452173689367948521981526347813654972295731864674892153
4248,4248,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/4/2008,Gentle,minutes,295471836743896521186532479632714958419385267578269143327948615964157382851623794
4249,4249,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/4/2008,Diabolical,minutes,597384621284671593163295478439716285672538149851942736325867914718459362946123857
4250,4250,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/4/2008,Moderate,minutes,298175436375246891146839527634758219517924368829613754781362945463597182952481673
4251,4251,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/4/2008,Diabolical,minutes,892467513463591872175832649329675481781243956546918327234189765657324198918756234
4252,4252,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/4/2008,Tough,minutes,749163528261587349835429761382754196517698432694312857426831975978245613153976284
4253,4253,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/4/2008,Moderate,minutes,245317698378569214619248753597683421463152987821974536754821369982436175136795842
4254,4254,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/4/2008,Moderate,minutes,469185372832796415175324689648517293913862547527943168284639751796251834351478926
4255,4255,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/4/2008,Gentle,minutes,957126384846937152132845697268759413374218965591463728725391846613584279489672531
4256,4256,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/4/2008,Diabolical,minutes,374186295926453817581792436295618374643279158718345962152964783839527641467831529
4257,4257,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/4/2008,Moderate,minutes,458763912216489375937152864825941637791326458364578291542637189183295746679814523
4258,4258,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/4/2008,Diabolical,minutes,172584693368219745549763218417632589925148376836975421691327854754896132283451967
4259,4259,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/4/2008,Tough,minutes,386914275145827963792635184523789416918246537674153829461572398859361742237498651
4260,4260,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/4/2008,Moderate,minutes,854329167362751894197846532739285416286413759415697328971564283623178945548932671
4261,4261,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/4/2008,Moderate,minutes,462319875817465392935782614278654931394271586651938427526897143149523768783146259
4262,4262,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/3/2008,Gentle,minutes,354972618621843957879516342516497283793258164482361579145739826968124735237685491
4263,4263,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/3/2008,Diabolical,minutes,826953471974128563351476892415897236782635914639241785593762148167584329248319657
4264,4264,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/3/2008,Moderate,minutes,987436512312875964645219387876342195193657248524981736461523879759168423238794651
4265,4265,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/3/2008,Diabolical,minutes,358692471764351829291784365137825946846913257925467183683549712472136598519278634
4266,4266,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/3/2008,Tough,minutes,149562873625387491378419652493726518586193247712845936264931785951678324837254169
4267,4267,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/3/2008,Moderate,minutes,691742538843651729275389461587496312462173895319825647738914256926537184154268973
4268,4268,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/3/2008,Moderate,minutes,458769132269341758713258496935872614184936275672415389521683947897124563346597821
4269,4269,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/3/2008,Gentle,minutes,516743928842569731793281456267495813931628574485137269124976385678354192359812647
4270,4270,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/3/2008,Diabolical,minutes,569423187381957462472168395623895741794231658158746923947382516835614279216579834
4271,4271,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/3/2008,Moderate,minutes,194576382326481795857923146218795634543862971769314258981257463472638519635149827
4272,4272,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/3/2008,Diabolical,minutes,526379184891245673374168529268937415945681237137524896759412368413896752682753941
4273,4273,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/3/2008,Tough,minutes,138465927457982631629317548763291854892546173541738296215674389976823415384159762
4274,4274,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/3/2008,Moderate,minutes,259387416317649582648521973795218364823496157164735829431862795586974231972153648
4275,4275,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/3/2008,Moderate,minutes,163524798249678351785913642536291487892745163417386925321869574674152839958437216
4276,4276,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/3/2008,Gentle,minutes,965182734143795286287346195758469321324517968619823547836951472491278653572634819
4277,4277,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/3/2008,Diabolical,minutes,357491628916728453842356179681275394734819562295643781423587916569132847178964235
4278,4278,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/3/2008,Moderate,minutes,461235789523879164879461532146758923398142675752396418287514396915623847634987251
4279,4279,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/3/2008,Diabolical,minutes,789542361263917548415386972354278196827691435196453287972164853538729614641835729
4280,4280,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/3/2008,Tough,minutes,613792845852436179479158632127563984368974521945281763784319256531627498296845317
4281,4281,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/3/2008,Moderate,minutes,145376829976482153238195746492637518817549362653821497381264975724953681569718234
4282,4282,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/3/2008,Moderate,minutes,871236459254918673369457182412375968635849721987621534548793216796182345123564897
4283,4283,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/3/2008,Gentle,minutes,142697358589341276763528419421739685357286941698415723876952134914873562235164897
4284,4284,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/3/2008,Diabolical,minutes,483972156796513482152684937629847315871359624534261798348795261215436879967128543
4285,4285,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/3/2008,Moderate,minutes,157389264436217985982564317528476193764931528319852476873195642641723859295648731
4286,4286,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/3/2008,Diabolical,minutes,628157394947823615531469782856741923174392568293586471365278149489615237712934856
4287,4287,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/3/2008,Tough,minutes,942815637583796124176324589618453792394271865257968413835142976429687351761539248
4288,4288,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/3/2008,Moderate,minutes,136948275279531486854267319597613842368724951421895763613489527742356198985172634
4289,4289,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/3/2008,Moderate,minutes,879423615241956783356871924968215437532784196417639852185367249793142568624598371
4290,4290,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/3/2008,Gentle,minutes,798643125532781469641529738824195376157364982963872541275416893416938257389257614
4291,4291,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/3/2008,Diabolical,minutes,379825416245167893861439572782354169693281754514976238958743621436512987127698345
4292,4292,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/3/2008,Moderate,minutes,923875164168342759457619328749158632582436917316297485231984576695721843874563291
4293,4293,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/2/2008,Diabolical,minutes,174862395586397142329145876432978651867451239915623487758236914293514768641789523
4294,4294,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/2/2008,Tough,minutes,937152684286473159541986723793528416862314975415697238658741392124839567379265841
4295,4295,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/2/2008,Moderate,minutes,567492183249831765138657924976548231423169578851273496612984357395716842784325619
4296,4296,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/2/2008,Moderate,minutes,926314578584769213713852946639547182845621739271938654162473895358196427497285361
4297,4297,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/2/2008,Gentle,minutes,795814236281356947346927581832695714154278369967431852413782695529163478678549123
4298,4298,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/2/2008,Diabolical,minutes,561247389438196275297583461172864953946375128385921746729638514814759632653412897
4299,4299,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/2/2008,Moderate,minutes,653179482791482635482365719938647251547218396216953874869721543325894167174536928
4300,4300,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/2/2008,Diabolical,minutes,327584961518629347694731582871293654956478213243165798132946875489357126765812439
4301,4301,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/2/2008,Tough,minutes,796134528153682497284975613378416952421759836965328174549263781837541269612897345
4302,4302,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/2/2008,Moderate,minutes,352467198961538427748912563234179685596283714187645932413856279825791346679324851
4303,4303,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/2/2008,Moderate,minutes,264183579518729634937465812623598741849371265175246398756814923391652487482937156
4304,4304,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/2/2008,Gentle,minutes,673428519524196783189573642912764358738915264465382971251837496846259137397641825
4305,4305,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/2/2008,Diabolical,minutes,427568913586931427319472856865294371973615284241783695658149732134827569792356148
4306,4306,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/2/2008,Moderate,minutes,426891735597342168138675429753284691964153287281967354315429876872516943649738512
4307,4307,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/2/2008,Diabolical,minutes,587641923692837541134592786729164358451378692863259174375426819216985437948713265
4308,4308,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/2/2008,Tough,minutes,345621987781549326962738451836975214217384569459216738623197845194853672578462193
4309,4309,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/2/2008,Moderate,minutes,596418327124379586837625149961782435753194268482563791619237854375846912248951673
4310,4310,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/2/2008,Moderate,minutes,123746859546928731978135246765893412892514367431672598384261975657389124219457683
4311,4311,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/2/2008,Gentle,minutes,187264395263895417954371682831942576625137948749586123312458769578619234496723851
4312,4312,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/2/2008,Diabolical,minutes,472519836395268417681374529259436781163897245748125693927643158816952374534781962
4313,4313,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/2/2008,Moderate,minutes,294365178185742936367918542659483217431297865872156394918574623726839451543621789
4314,4314,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/2/2008,Diabolical,minutes,357286194961473528482195763579312486213648957648957312825739641136524879794861235
4315,4315,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/2/2008,Tough,minutes,592836417378451296614297385941572863235684179867319524159748632486923751723165948
4316,4316,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/2/2008,Moderate,minutes,756349812839126574124587369965231748487965231312874956548693127693712485271458693
4317,4317,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/2/2008,Moderate,minutes,436172859857394261291685437562718394783946125914253678375861942648529713129437586
4318,4318,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/2/2008,Gentle,minutes,248765319357941682916328745731452968594687231682193574873219456169534827425876193
4319,4319,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/2/2008,Diabolical,minutes,192684753653792148784153692815347926346529817279861435561938274928475361437216589
4320,4320,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/2/2008,Moderate,minutes,259381674671254983483769152348972561527136849916845327165423798892517436734698215
4321,4321,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/2/2008,Diabolical,minutes,849125376652783491371694258185369724497258163236471985524817639718936542963542817
4322,4322,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/1/2008,Tough,minutes,651793428342168597798254163285931674974586312163472859519347286426819735837625941
4323,4323,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/1/2008,Moderate,minutes,913758246475296183628341597591634728782519364346872951254183679837965412169427835
4324,4324,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/1/2008,Moderate,minutes,819247563623915478475683219986432751352176894147859632291564387768321945534798126
4325,4325,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/1/2008,Gentle,minutes,197385642238461975654297381725819436361574829849632157582946713416723598973158264
4326,4326,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/1/2008,Diabolical,minutes,149768352623459871875123964458296137931875246762314598594682713387941625216537489
4327,4327,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/1/2008,Moderate,minutes,965482371813759624427361859382176945156943782794825163279538416641297538538614297
4328,4328,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/1/2008,Diabolical,minutes,481573629369821457257496183138942576945367218672158394816735942724619835593284761
4329,4329,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/1/2008,Tough,minutes,687129453293754816514638927439216785851473692762895134375941268128367549946582371
4330,4330,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/1/2008,Moderate,minutes,482751639537649182961823745615372498293184567748596321876235914124967853359418276
4331,4331,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/1/2008,Moderate,minutes,619534827738962145425178639983617452267845391154293768896351274372489516541726983
4332,4332,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/1/2008,Gentle,minutes,652394781471865239389217456736549812924178365815632947148926573267453198593781624
4333,4333,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/1/2008,Diabolical,minutes,235846719974135268816972543159784632423691857768253491542317986397568124681429375
4334,4334,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/1/2008,Moderate,minutes,458731926126945783739268541247316859685429317391587462562893174813674295974152638
4335,4335,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/1/2008,Diabolical,minutes,728651934639482157415739826152846793947123568863597241394278615281365479576914382
4336,4336,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/1/2008,Tough,minutes,397824561528916473146753892912547638485632719763189245271495386639278154854361927
4337,4337,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/1/2008,Moderate,minutes,249613785637589412158427396972845631316972854584361279461758923723194568895236147
4338,4338,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/1/2008,Moderate,minutes,943587612527619384618432975894723561756941823132865497485176239279358146361294758
4339,4339,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/1/2008,Gentle,minutes,256418793194537628783269514549821376861973452372645189917384265428156937635792841
4340,4340,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/1/2008,Diabolical,minutes,179468253836592417524173968468357129395281674217649835782936541951724386643815792
4341,4341,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/1/2008,Moderate,minutes,832914675196735842745628931468579213273461589519382467681253794354897126927146358
4342,4342,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/1/2008,Diabolical,minutes,498152637172863594563497812745329168386514279921678453634781925819235746257946381
4343,4343,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/1/2008,Tough,minutes,547836192326971458819452673163528947985764231472193865794215386651389724238647519
4344,4344,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/1/2008,Moderate,minutes,924738651675192438831546792467813925152679384398254167549327816716985243283461579
4345,4345,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/1/2008,Moderate,minutes,948652317257314968631978245795183426316247589482596731574821693869435172123769854
4346,4346,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/1/2008,Gentle,minutes,318754629547692318269183574796235481821467953435819762674921835952378146183546297
4347,4347,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/1/2008,Diabolical,minutes,156327984879614235234985671415896723927453168683271459361748592598162347742539816
4348,4348,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/1/2008,Moderate,minutes,192543786358976142674128359287491635546237891931865274765319428419782563823654917
4349,4349,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/1/2008,Diabolical,minutes,824156937391782654756439281135947826278563149649821573513678492982314765467295318
4350,4350,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/1/2008,Tough,minutes,867139524924758163351426987745683291219574836683912475576291348498365712132847659
4351,4351,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/1/2008,Moderate,minutes,945137826712846935863592741291478653354961278687253419429615387576384192138729564
4352,4352,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/1/2008,Moderate,minutes,483297516612485973975316482798642351534971268261853794146729835859134627327568149
4353,4353,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/12/2007,Gentle,minutes,726893451943156782815724936592387164137645298468912573651478329379261845284539617
4354,4354,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/12/2007,Diabolical,minutes,462513789589724631173896254658137942217948563934265817741682395895371426326459178
4355,4355,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/12/2007,Moderate,minutes,325987614794316852186425397418593726539762148267841935871259463942638571653174289
4356,4356,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/12/2007,Diabolical,minutes,365182497471639852892457631689574213253916748714328569537241986948763125126895374
4357,4357,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/12/2007,Tough,minutes,651274389423598617798631452964712538185369724372485196216843975537926841849157263
4358,4358,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/12/2007,Moderate,minutes,265783941137946258894521763429617835586234179713859426971465382648392517352178694
4359,4359,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/12/2007,Moderate,minutes,756931248842675139931248765467359812195482376328167594214593687673824951589716423
4360,4360,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/12/2007,Gentle,minutes,123749685459863172867251394294618537385497216716532948942176853671385429538924761
4361,4361,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/12/2007,Diabolical,minutes,597182634386749251421356978859624713213978546674513892148295367735861429962437185
4362,4362,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/12/2007,Moderate,minutes,862541739147938256539267841475819623293756418681324597724693185918475362356182974
4363,4363,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/12/2007,Diabolical,minutes,764528931235914678189367425413672589896135247527849163342791856651283794978456312
4364,4364,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/12/2007,Tough,minutes,893647251657192483241853697418576329976324815325918746789435162134269578562781934
4365,4365,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/12/2007,Moderate,minutes,497523168153896724628741359745968213239417586816235497574189632961372845382654971
4366,4366,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/12/2007,Moderate,minutes,319645287752918364684327195563284719927153648841796523295471836476832951138569472
4367,4367,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/12/2007,Gentle,minutes,321679485756438192948215367287563941539841276614927853892156734175394628463782519
4368,4368,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/12/2007,Diabolical,minutes,728549631391682457564371829682735194917824365435196782176953248253418976849267513
4369,4369,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/12/2007,Moderate,minutes,386415729421679385957832461718964532692583147534127896249351678163798254875246913
4370,4370,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/12/2007,Diabolical,minutes,749612583516837249382459176657283914493571628821946735275398461968124357134765892
4371,4371,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/12/2007,Tough,minutes,197342586384765921256891374629583417841679235573124869762458193935217648418936752
4372,4372,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/12/2007,Moderate,minutes,561934827234867951897125643642378195379516284185492376923741568756283419418659732
4373,4373,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/12/2007,Moderate,minutes,132769548794385612685142739328451976961837425547296381479528163216973854853614297
4374,4374,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/12/2007,Gentle,minutes,617953284832674159594821763321748695469315872758296431146537928985462317273189546
4375,4375,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/12/2007,Diabolical,minutes,682541739495372186173869524241985673538627491769413852917254368824736915356198247
4376,4376,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/12/2007,Moderate,minutes,263547918479831526815296374124675893598123467637984251942768135781352649356419782
4377,4377,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/12/2007,Diabolical,minutes,497382615132465897856719324641978253385624971729531468214897536573246189968153742
4378,4378,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/12/2007,Tough,minutes,714958362263174598958623714372461985149587236586392147691745823427839651835216479
4379,4379,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/12/2007,Moderate,minutes,654823197719546832382917564263459781875231649941678253527384916498162375136795428
4380,4380,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/12/2007,Moderate,minutes,385124769916837245427695183678952314142386597593471628761549832234768951859213476
4381,4381,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/12/2007,Gentle,minutes,479561382156328947283749615795134826612897453834256179347612598521983764968475231
4382,4382,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/12/2007,Diabolical,minutes,189734625623859147457261389516928473342175968978643512231497856794586231865312794
4383,4383,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/12/2007,Moderate,minutes,157643892498152367326978154219786435635491728784235619843569271962817543571324986
4384,4384,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/11/2007,Diabolical,minutes,539674281671852439248391576392148765765239814184567923913785642856423197427916358
4385,4385,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/11/2007,Tough,minutes,176458932934126875825739416698375241452861397317942568541297683763584129289613754
4386,4386,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/11/2007,Moderate,minutes,698574312217693485534128679853419726146257893972836154461982537789345261325761948
4387,4387,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/11/2007,Moderate,minutes,174896532298354716356127948513672894789543261642981375867435129435219687921768453
4388,4388,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/11/2007,Gentle,minutes,438751926712689534965324718596148372274936851381572649847295163123867495659413287
4389,4389,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/11/2007,Diabolical,minutes,692415738381976524457382169148593672269741853735628491914257386526834917873169245
4390,4390,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/11/2007,Moderate,minutes,498172635726359814513486729672913458849265371351847962934621587265798143187534296
4391,4391,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/11/2007,Diabolical,minutes,841753296263489157579162384435216978692875413187394625724531869356928741918647532
4392,4392,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/11/2007,Tough,minutes,816543792342798651759261483487135926635924817921876534274389165168452379593617248
4393,4393,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/11/2007,Moderate,minutes,573968412816724935942135768297413586185276349364589271438652197651397824729841653
4394,4394,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/11/2007,Moderate,minutes,928473651561982437473516829315694782842731965796825314684159273257348196139267548
4395,4395,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/11/2007,Gentle,minutes,954132876238796145176485392425817963863249751719653428342961587587324619691578234
4396,4396,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/11/2007,Diabolical,minutes,561897243739246158824153769987435612346912875215678394198724536452361987673589421
4397,4397,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/11/2007,Moderate,minutes,871639425269514378534278961346785219925461783187923654753146892412897536698352147
4398,4398,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/11/2007,Diabolical,minutes,561734829734928516829651734193487265657192483248563971415276398376849152982315647
4399,4399,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/11/2007,Tough,minutes,516728439394561827728934165683295741251476398947183256465812973839647512172359684
4400,4400,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/11/2007,Moderate,minutes,479326581812745369563198472741853926325967814698214735986431257134572698257689143
4401,4401,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/11/2007,Moderate,minutes,697243518581796432342158796253671984416985327978324165834512679765839241129467853
4402,4402,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/11/2007,Gentle,minutes,816395724725184396943672158274856913368719542591423687487931265659247831132568479
4403,4403,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/11/2007,Diabolical,minutes,271568934634971285958234176415386729326719458789452361863147592197825643542693817
4404,4404,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/11/2007,Moderate,minutes,153278964248369157697451238521837649369514872874692513436985721785123496912746385
4405,4405,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/11/2007,Diabolical,minutes,314265798968174325572389614723496851896517243451832976187943562239651487645728139
4406,4406,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/11/2007,Tough,minutes,376985214851742963249163785418327596562891347937456128725614839194538672683279451
4407,4407,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/11/2007,Moderate,minutes,372691854598473216461582937725348691684219375139756482257934168843165729916827543
4408,4408,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/11/2007,Moderate,minutes,169475382572938416348621957293786541614253879785194263436519728957862134821347695
4409,4409,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/11/2007,Gentle,minutes,852364791371829465649517832723146958914785326586293174495638217168972543237451689
4410,4410,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/11/2007,Diabolical,minutes,812745369947638215653219847236591784491387652785426193378964521124853976569172438
